Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.ppm;52;55;5;6;47;50;39
00000_00001.ppm;53;55;5;5;48;50;39
00000_00002.ppm;54;57;5;6;49;52;39
00000_00003.ppm;56;57;6;5;51;52;39
00000_00004.ppm;55;59;5;6;50;53;39
00000_00005.ppm;56;59;5;6;51;54;39
00000_00006.ppm;58;60;6;6;53;55;39
00000_00007.ppm;58;61;5;6;52;55;39
00000_00008.ppm;60;63;5;6;54;57;39
00000_00009.ppm;62;64;6;6;56;58;39
00000_00010.ppm;62;63;6;5;57;58;39
00000_00011.ppm;63;64;5;5;57;59;39
00000_00012.ppm;64;68;6;7;59;62;39
00000_00013.ppm;64;69;5;7;59;63;39
00000_00014.ppm;68;70;6;6;62;64;39
00000_00015.ppm;69;73;6;7;63;66;39
00000_00016.ppm;71;74;7;7;65;68;39
00000_00017.ppm;73;75;6;6;66;69;39
00000_00018.ppm;75;77;7;6;68;70;39
00000_00019.ppm;75;80;6;7;69;73;39
00000_00020.ppm;81;84;8;8;73;77;39
00000_00021.ppm;81;86;7;8;73;78;39
00000_00022.ppm;82;86;7;7;75;79;39
00000_00023.ppm;84;90;7;8;77;82;39
00000_00024.ppm;86;92;8;8;79;84;39
00000_00025.ppm;87;94;7;8;79;86;39
00000_00026.ppm;92;98;8;8;84;90;39
00000_00027.ppm;94;101;8;9;86;93;39
00000_00028.ppm;97;105;9;10;88;96;39
00000_00029.ppm;103;110;9;10;94;101;39
00001_00000.ppm;32;33;5;5;27;28;39
00001_00001.ppm;33;34;6;6;28;29;39
00001_00002.ppm;34;33;6;5;28;28;39
00001_00003.ppm;34;33;6;5;29;28;39
00001_00004.ppm;35;34;6;5;29;28;39
00001_00005.ppm;34;35;5;6;29;30;39
00001_00006.ppm;34;35;5;6;29;30;39
00001_00007.ppm;35;34;6;5;30;29;39
00001_00008.ppm;35;34;6;5;30;29;39
00001_00009.ppm;35;35;6;6;30;30;39
00001_00010.ppm;35;37;5;6;29;31;39
00001_00011.ppm;36;37;5;6;30;32;39
00001_00012.ppm;38;37;6;6;33;32;39
00001_00013.ppm;39;38;6;6;34;33;39
00001_00014.ppm;39;39;6;6;34;34;39
00001_00015.ppm;40;41;6;6;35;35;39
00001_00016.ppm;42;41;6;6;36;36;39
00001_00017.ppm;42;41;6;5;37;36;39
00001_00018.ppm;43;44;5;6;38;39;39
00001_00019.ppm;47;48;6;6;41;42;39
00001_00020.ppm;47;48;5;6;42;43;39
00001_00021.ppm;49;50;5;6;44;45;39
00001_00022.ppm;54;53;6;5;48;48;39
00001_00023.ppm;55;58;5;6;50;53;39
00001_00024.ppm;59;61;5;6;54;56;39
00001_00025.ppm;64;63;6;5;59;58;39
00001_00026.ppm;71;71;6;6;65;65;39
00001_00027.ppm;80;81;7;7;73;74;39
00001_00028.ppm;86;92;7;9;79;84;39
00001_00029.ppm;98;105;8;9;90;96;39
00002_00000.ppm;27;28;6;5;21;22;39
00002_00001.ppm;27;28;6;5;22;23;39
00002_00002.ppm;27;29;5;5;21;23;39
00002_00003.ppm;29;30;6;6;23;25;39
00002_00004.ppm;29;30;6;5;23;24;39
00002_00005.ppm;28;31;5;6;23;26;39
00002_00006.ppm;30;31;6;5;25;25;39
00002_00007.ppm;30;32;5;6;24;26;39
00002_00008.ppm;30;32;5;5;25;26;39
00002_00009.ppm;31;34;5;6;26;28;39
00002_00010.ppm;31;34;5;6;26;29;39
00002_00011.ppm;32;34;5;5;27;29;39
00002_00012.ppm;32;34;5;5;27;29;39
00002_00013.ppm;35;36;6;5;29;30;39
00002_00014.ppm;35;37;5;5;30;32;39
00002_00015.ppm;38;39;6;5;33;34;39
00002_00016.ppm;38;41;5;5;33;35;39
00002_00017.ppm;40;43;6;6;35;38;39
00002_00018.ppm;41;45;5;6;35;39;39
00002_00019.ppm;42;45;6;6;37;40;39
00002_00020.ppm;42;46;5;6;37;41;39
00002_00021.ppm;43;48;5;6;38;43;39
00002_00022.ppm;47;51;6;6;42;46;39
00002_00023.ppm;49;53;5;5;44;48;39
00002_00024.ppm;52;58;5;6;47;52;39
00002_00025.ppm;56;61;5;6;51;56;39
00002_00026.ppm;62;69;5;7;57;63;39
00002_00027.ppm;68;71;7;6;62;65;39
00002_00028.ppm;73;81;6;8;67;74;39
00002_00029.ppm;84;89;8;8;77;82;39
